# constant,binary01,binaryAB,categorical,count,continuous
helloworld,0,A,X,18,0.19241298262300055
helloworld,0,A,Y,7,0.7163840632381232
helloworld,1,A,Y,8,0.16102992129486393
helloworld,1,A,X,18,0.06448742101737792
helloworld,1,A,X,8,0.4509282531996086
helloworld,1,A,Z,8,0.911303659060155
helloworld,1,A,Y,16,0.2588941209854825
helloworld,0,A,Z,19,0.7857311699603197
helloworld,0,A,X,19,0.14277330251777676
helloworld,1,A,X,18,0.09146414133391956
helloworld,0,A,Y,10,0.6346767245397301
helloworld,0,A,X,16,0.42898336305740215
helloworld,0,A,X,11,0.7834034575993013
helloworld,1,A,X,11,0.13789095475529967
helloworld,0,A,Y,19,0.2862185412618681
helloworld,0,A,Y,19,0.18016494568140917
helloworld,1,A,Y,7,0.6719923964908041
helloworld,0,A,Z,11,0.432748335517688
helloworld,0,A,Y,15,0.2252714078082101
helloworld,1,A,X,9,0.512908864123254
helloworld,1,A,Y,7,0.3163066854211969
helloworld,0,A,Y,15,0.9824790743680153
helloworld,1,A,Z,18,0.9426364291687415
helloworld,1,A,Y,17,0.018553717635020783
helloworld,0,A,Z,7,0.6033548340802682
helloworld,1,A,Y,12,0.0025843143413902814
helloworld,0,A,Y,14,0.9729816851200614
helloworld,0,A,Y,19,0.30016713149991614
helloworld,0,A,Z,11,0.3823411413823343
helloworld,0,A,X,17,0.6527072342993708
helloworld,0,A,Y,16,0.22099349835413562
helloworld,1,A,Z,9,0.829993354522024
helloworld,1,A,Y,5,0.602171061564018
helloworld,0,A,Y,12,0.49601153410108234
helloworld,1,A,Z,10,0.0880225187951511
helloworld,0,A,X,15,0.5545776765040241
helloworld,0,A,Z,18,0.6710498767972264
helloworld,1,A,Y,18,0.9013319947544479
helloworld,1,A,Z,6,0.6979404021928391
helloworld,1,A,Y,13,0.07223205354257489
helloworld,1,A,Z,13,0.3887108553244608
helloworld,1,A,X,12,0.40078022422107995
helloworld,1,A,Y,6,0.5542765585509691
helloworld,0,A,X,11,0.776345170644307
helloworld,1,A,Y,10,0.7239467898521539
helloworld,0,A,Y,14,0.9596400235293759
helloworld,0,A,Y,14,0.8057052899563052
helloworld,1,A,X,10,0.39833172844022935
helloworld,0,A,Y,8,0.21249359160147918
helloworld,0,A,Y,17,0.9799309174823025
helloworld,0,A,X,10,0.12817168276127955
helloworld,0,A,X,5,0.07612001254871104
helloworld,0,A,Z,8,0.4039124983397564
helloworld,1,A,Y,9,0.1763892862882921
helloworld,0,A,X,10,0.13757667516106054
helloworld,0,A,Y,6,0.1762507406691286
helloworld,0,A,Z,13,0.32736104445125636
helloworld,1,A,Y,11,0.7187761420361497
helloworld,1,A,Z,15,0.9917818766095827
helloworld,0,A,X,17,0.07901290339567113
helloworld,1,A,Y,17,0.3238348525126271
helloworld,0,A,Z,13,0.06053821572508089
helloworld,0,A,Z,11,0.9441727958787897
helloworld,0,A,X,10,0.873908389695932
helloworld,1,A,X,16,0.014820381423311657
helloworld,1,A,X,12,0.4434201847664011
helloworld,0,A,X,13,0.15183447383686677
helloworld,0,A,Y,15,0.048332347363214456
helloworld,0,A,Z,10,0.5497227299103897
helloworld,0,A,Z,5,0.3891887738471963
helloworld,1,A,X,17,0.734217637863709
helloworld,1,A,Z,18,0.9307217001987448
helloworld,0,A,Z,19,0.9852547407407776
helloworld,0,A,X,17,0.18778468851138497
helloworld,0,A,X,6,0.5915339362669914
helloworld,1,A,Z,11,0.7693708000906287
helloworld,0,A,Y,15,0.3604992163840096
helloworld,1,A,Z,18,0.768680281146631
helloworld,0,A,Z,10,0.6302414406545963
helloworld,1,A,X,16,0.9451223648984026
helloworld,1,A,Z,9,0.6753466958064994
helloworld,1,A,X,10,0.3183175928266647
helloworld,1,A,Y,13,0.3866973891947435
helloworld,1,A,Z,7,0.30614143690644013
helloworld,1,A,Y,16,0.6521709898330811
helloworld,1,A,Z,14,0.639325719436917
helloworld,1,A,Z,14,0.8545033558956543
helloworld,1,A,X,7,0.30384121861590785
helloworld,1,A,Y,15,0.9034693015472889
helloworld,0,A,Z,19,0.5855988670535549
helloworld,0,A,X,14,0.5384323196131221
helloworld,0,A,Z,15,0.9602158808894299
helloworld,1,A,X,13,0.46353179417789747
helloworld,0,A,Y,15,0.9219343876471631
helloworld,1,A,Z,7,0.3528498025366906
helloworld,1,A,Z,6,0.46006570762672805
helloworld,1,A,Y,18,0.3770461630316394
helloworld,0,A,Y,19,0.034226108553896184
helloworld,1,A,X,6,0.5783513598764778
helloworld,0,A,Y,6,0.5255610707141418
helloworld,0,A,Y,11,0.713358072920251
helloworld,0,A,Z,11,0.36721427503555104
helloworld,1,A,X,6,0.09757431908883485
helloworld,0,A,Z,18,0.9158390974097068
helloworld,0,A,Y,13,0.9681484212582572
helloworld,1,A,X,18,0.6179368150752313
helloworld,1,A,X,17,0.09423889406487929
helloworld,1,A,X,19,0.5968214864960567
helloworld,1,A,Z,13,0.8932079634599674
helloworld,1,A,X,14,0.374702854522873
helloworld,0,A,Y,7,0.7011986596248604
helloworld,0,A,Z,8,0.6701761655129727
helloworld,0,A,Y,19,0.09629568527765742
helloworld,0,A,Z,8,0.7412025985204508
helloworld,1,A,X,15,0.6340758638592526
helloworld,1,A,Y,14,0.9729596073865772
helloworld,1,A,X,8,0.14276028995847279
helloworld,1,A,Z,9,0.10122465507701572
helloworld,0,A,Z,10,0.4048094286222589
helloworld,0,A,X,13,0.5263673823088363
helloworld,0,A,Z,19,0.5729393425936471
helloworld,1,A,X,13,0.44279631346919424
helloworld,1,A,Z,12,0.3546029242767794
helloworld,1,A,Y,15,0.15901633661052084
helloworld,0,A,X,12,0.4820368166018534
helloworld,0,A,Y,5,0.0930803285012275
helloworld,1,A,Y,18,0.8593451349260441
helloworld,0,A,Z,9,0.3115091289254174
helloworld,0,A,X,8,0.17005279769911508
helloworld,0,A,X,5,0.36304981192638075
helloworld,1,A,Z,11,0.09565754232602375
helloworld,1,A,Y,11,0.4420239616994944
helloworld,0,A,X,17,0.1909009026139855
helloworld,0,A,Y,8,0.23454156855930242
helloworld,0,A,Z,5,0.43314862736271675
helloworld,1,A,Z,8,0.19619984209480423
helloworld,1,A,X,15,0.6410538183112872
helloworld,1,A,X,14,0.9735907527239213
helloworld,1,A,X,8,0.03447858098352141
helloworld,1,A,Y,10,0.8364935369617069
helloworld,0,A,Y,19,0.6051242402111717
helloworld,0,A,Y,12,0.3140684284181139
helloworld,1,A,Y,10,0.4203833304630591
helloworld,0,A,X,6,0.45205690796001174
helloworld,0,A,Y,17,0.5944653317346594
helloworld,1,A,X,11,0.32087554476758495
helloworld,1,A,Y,9,0.47875753855439585
helloworld,0,A,Y,6,0.1887624967516146
helloworld,0,A,Z,17,0.8467989668646416
helloworld,0,A,Z,9,0.6710667137986626
helloworld,1,A,Y,11,0.5663527356472239
helloworld,0,A,X,12,0.3908365289068668
helloworld,1,A,Z,7,0.38771677897765855
helloworld,1,A,X,15,0.46691385705576693
helloworld,1,A,X,13,0.20524476992995033
helloworld,0,A,X,7,0.6377258653157017
helloworld,1,A,X,13,0.34409814747013756
helloworld,1,A,Z,9,0.9197963534420232
helloworld,1,A,Y,19,0.127747569113825
helloworld,0,A,Z,8,0.7147719174462966
helloworld,0,A,Y,6,0.08475909707834872
helloworld,1,A,Y,11,0.057107721016750546
helloworld,0,A,X,9,0.4411788691112405
helloworld,1,A,Y,5,0.07224592952828857
helloworld,1,A,Y,7,0.5488436532928911
helloworld,1,A,Z,12,0.9886996609754333
helloworld,0,A,Y,9,0.9078841096479634
helloworld,1,A,Y,15,0.1817957541046521
helloworld,1,A,X,19,0.7071991033811427
helloworld,1,A,Y,14,0.01765559466534461
helloworld,0,A,Z,19,0.6784985789902128
helloworld,0,A,X,14,0.6823899022222653
helloworld,0,A,X,17,0.9865180048928909
helloworld,1,A,X,9,0.5561032312851112
helloworld,1,A,Y,15,0.830719357579956
helloworld,0,A,X,10,0.9230604803809411
helloworld,1,A,Z,5,0.6130006807794588
helloworld,1,A,Y,17,0.008534935356886653
helloworld,0,A,X,10,0.6408599371441224
helloworld,0,A,X,19,0.6856445636105802
helloworld,0,A,Z,9,0.400126901373946
helloworld,1,A,Z,16,0.7452907989365792
helloworld,0,A,Z,11,0.4216731504298209
helloworld,0,A,Z,16,0.34767916940120003
helloworld,1,A,Z,15,0.7328657854565467
helloworld,0,A,Z,11,0.22205666882928876
helloworld,1,A,Z,12,0.9693110910559319
helloworld,0,A,Y,14,0.9752346436186801
helloworld,1,A,Y,9,0.6060341960421566
helloworld,0,A,Z,7,0.9620295170629194
helloworld,1,A,Z,11,0.4310584286422221
helloworld,0,A,X,7,0.3473120144241558
helloworld,1,A,X,16,0.863832464114221
helloworld,0,A,Y,6,0.9741199804160318
helloworld,1,A,Z,6,0.10953022032974546
helloworld,0,A,Z,8,0.33542164512281436
helloworld,0,A,Y,6,0.5171573666463988
helloworld,1,A,Y,6,0.6601137381254961
helloworld,1,A,Z,11,0.03783367337197263
helloworld,1,A,Y,18,0.5570123971592787
helloworld,0,A,Z,6,0.6441302131507647
helloworld,0,A,X,5,0.5914283744633789
helloworld,0,A,Z,10,0.001651101773838315
helloworld,0,A,Z,15,0.9120423493021759
helloworld,1,A,Y,13,0.22663667784085095
helloworld,1,A,X,11,0.25311806019029737
helloworld,1,A,X,18,0.8984147558677644
helloworld,1,A,Z,13,0.8875078732382148
helloworld,1,A,Z,6,0.48673800999425654
helloworld,0,A,Y,8,0.6384726145710126
helloworld,1,A,X,7,0.5640666141074869
helloworld,1,A,X,6,0.4122286520453685
helloworld,0,A,X,8,0.1766616231777094
helloworld,0,A,Y,5,0.053287811130116935
helloworld,0,A,X,15,0.8021895677465968
helloworld,0,A,Z,17,0.543701416653644
helloworld,1,A,X,9,0.8369918938757249
helloworld,0,A,Y,7,0.2398529713284976
helloworld,0,A,X,5,0.5303527947592729
helloworld,0,A,X,13,0.38976275297516205
helloworld,1,A,Z,10,0.08892948817371693
helloworld,1,A,Z,17,0.13888939917175736
helloworld,1,A,X,11,0.041598703325297026
helloworld,1,A,Y,18,0.13172355109893297
helloworld,1,A,Z,9,0.558682087573521
helloworld,1,A,Y,14,0.19587571012893668
helloworld,1,A,Y,18,0.7245937525276581
helloworld,0,A,Y,6,0.5091146916565524
helloworld,0,A,X,15,0.1947317017483874
helloworld,1,A,X,14,0.2636552258471674
helloworld,1,A,X,12,0.6408440145110098
helloworld,0,A,X,8,0.3923237912918337
helloworld,0,A,Z,8,0.9043517970533034
helloworld,1,A,Y,17,0.09280632522283261
helloworld,1,A,Y,12,0.4274998848867494
helloworld,1,A,Z,19,0.5700683063629126
helloworld,1,A,Z,6,0.9008152957231911
helloworld,0,A,Y,13,0.8446958532268706
helloworld,0,A,Y,9,0.12642224021554127
helloworld,1,A,Z,9,0.5301723080714653
helloworld,1,A,X,19,0.22376055739733536
helloworld,1,A,Z,11,0.8993915318262925
helloworld,1,A,Y,13,0.6968025922270816
helloworld,0,A,X,17,0.29547399173477407
helloworld,1,A,X,16,0.9566959838751248
helloworld,1,A,Y,15,0.867293207189042
helloworld,1,A,Z,9,0.7185825560019942
helloworld,0,A,Z,15,0.30532148031461004
helloworld,0,A,Z,18,0.8534784417192924
helloworld,0,A,Z,8,0.7149205226357548
helloworld,1,A,Z,12,0.1274433951142897
helloworld,1,A,Z,6,0.14830178677728445
helloworld,1,A,Y,18,0.604421453085756
helloworld,0,A,Y,6,0.792201273598683
helloworld,0,A,Z,5,0.3586086958086865
helloworld,1,A,Y,9,0.3298197669651626
helloworld,1,A,Z,15,0.8893191360045473
helloworld,0,A,X,6,0.30612744558553806
helloworld,1,A,X,15,0.03472771630689475
helloworld,0,A,Y,6,0.9384851784927449
helloworld,0,A,Y,16,0.7450080501307877
helloworld,1,A,Z,7,0.3854186337018479
helloworld,0,A,X,14,0.2770184483315984
helloworld,0,A,Z,14,0.42399603326552326
helloworld,1,A,Z,14,0.33556107520297573
helloworld,1,A,X,18,0.9083998528950652
helloworld,0,A,Z,12,0.37420766765526314
helloworld,0,A,Y,10,0.41384056664758695
helloworld,1,A,X,19,0.2718892314306941
helloworld,0,A,X,15,0.7130064538982925
helloworld,0,A,X,18,0.8765749573971355
helloworld,0,A,Z,10,0.2893563501310965
helloworld,0,A,Z,7,0.14901460281013756
helloworld,1,A,X,5,0.32081420447193876
helloworld,0,A,Z,19,0.63396908860375
helloworld,1,A,Z,13,0.49808417767813673
helloworld,1,A,Z,17,0.22982682453509173
helloworld,1,A,Y,7,0.5534631761565872
helloworld,1,A,Y,18,0.8674175079707174
helloworld,1,A,Y,10,0.14755706717533879
helloworld,0,A,Y,8,0.46615890796851067
helloworld,1,A,X,18,0.03784977919707411
helloworld,1,A,X,11,0.19254012341183513
helloworld,0,A,X,8,0.9179966988054906
helloworld,1,A,X,11,0.8796100658736098
helloworld,0,A,Z,9,0.6352804569834556
helloworld,0,A,Y,8,0.7078881143665257
helloworld,0,A,X,15,0.01864715926786864
helloworld,1,A,Y,5,0.013684543069584998
helloworld,0,A,Y,7,0.6027974157115527
helloworld,1,A,Y,17,0.11059861076396726
helloworld,0,A,Y,17,0.7071333710983386
helloworld,1,A,Z,11,0.8847755179863099
helloworld,1,A,Z,5,0.5695389510314255
helloworld,0,A,Y,15,0.37008876731185236
helloworld,0,A,Z,16,0.7775904379154676
helloworld,1,A,X,18,0.20875980117601056
helloworld,0,A,Y,10,0.5182834259525876
helloworld,0,A,Z,18,0.8816993227029422
helloworld,1,A,X,18,0.8038557825816883
helloworld,1,A,Z,15,0.8677169364893065
helloworld,0,A,X,9,0.22811284880920213
helloworld,0,A,Y,14,0.5287287023271275
helloworld,1,A,X,11,0.004414518679448087
helloworld,1,A,X,6,0.4673051175519638
helloworld,1,A,Y,16,0.9460641946362621
helloworld,0,A,Z,11,0.28169387259328194
helloworld,1,A,Z,9,0.70252266714543
helloworld,0,A,Y,10,0.9440451140747997
helloworld,1,A,X,7,0.5964170313263467
helloworld,0,A,X,7,0.6129692255041571
helloworld,1,A,Z,15,0.9987498620874513
helloworld,0,A,Y,16,0.49890622173400245
helloworld,1,A,Y,6,0.36412458059403063
helloworld,1,A,Y,6,0.012340488042177356
helloworld,0,A,Y,11,0.49197412734109014
helloworld,1,A,X,18,0.5341535381180864
helloworld,1,A,Y,10,0.5194964571357394
helloworld,1,A,Y,18,0.4215674407903338
helloworld,0,A,Y,16,0.5698335566827963
helloworld,1,A,X,9,0.7674772534983603
helloworld,0,A,X,8,0.7781455714461831
helloworld,1,A,Z,11,0.620610761829922
helloworld,0,A,Z,6,0.1814490917068362
helloworld,1,A,Y,15,0.8571590402120377
helloworld,1,A,Z,8,0.43580494896655986
helloworld,0,A,Z,17,0.2607329414628746
helloworld,0,A,Z,17,0.9749247584197264
helloworld,1,A,Z,16,0.616025940821928
helloworld,1,A,X,6,0.014241889013515863
helloworld,0,A,Y,15,0.30523885621325286
helloworld,1,A,X,19,0.45755466760648833
helloworld,1,A,Y,10,0.8884992894790895
helloworld,0,A,Z,13,0.39299048948893534
helloworld,1,A,Y,17,0.5240943667121843
helloworld,0,A,Y,8,0.6697811233228176
helloworld,0,A,X,15,0.9964044317099067
helloworld,1,A,X,14,0.45443388166691034
helloworld,0,A,X,17,0.11734030836051335
helloworld,0,A,X,6,0.10312947133909578
helloworld,1,A,Z,15,0.4621175865129581
helloworld,1,A,X,16,0.41426548813412256
helloworld,1,A,X,7,0.06457381720032451
helloworld,1,A,Z,12,0.5654737116607281
helloworld,0,A,Y,9,0.9047728131154754
helloworld,1,A,Z,10,0.7243702376925449
helloworld,1,A,X,17,0.2973863862577357
helloworld,0,A,Y,18,0.8015283630074543
helloworld,0,A,Z,14,0.19923270581168162
helloworld,1,A,X,8,0.32971713093922717
helloworld,1,A,Y,5,0.326904031592656
helloworld,1,A,Y,9,0.49246026988781477
helloworld,1,A,Y,16,0.0987675185376895
helloworld,1,A,Z,15,0.632120257091159
helloworld,1,A,X,16,0.8069349355012753
helloworld,1,A,X,14,0.1052944588738638
helloworld,0,A,Y,13,0.6574665572108722
helloworld,1,A,Z,10,0.01126402234339563
helloworld,0,A,Z,19,0.6490881685817554
helloworld,1,A,Z,16,0.09079637601538793
helloworld,1,A,X,8,0.279553590391759
helloworld,1,A,Y,19,0.876001040952535
helloworld,1,A,Z,7,0.6631901297685989
helloworld,1,A,Z,8,0.48374539088699897
helloworld,0,A,X,15,0.9090316245959698
helloworld,0,A,Y,7,0.1418063868952416
helloworld,1,A,Z,8,0.8296762160462886
helloworld,0,A,Y,17,0.5887153150059529
helloworld,0,A,Z,9,0.3408370363088363
helloworld,1,A,X,17,0.14892790418408441
helloworld,0,A,Y,9,0.06236290733502714
helloworld,0,A,Y,6,0.7364068377823014
helloworld,0,A,Y,9,0.3174992552638509
helloworld,0,A,Z,8,0.1745139935397435
helloworld,1,A,Y,9,0.43389581790447496
helloworld,0,A,Y,15,0.783713148500377
helloworld,1,A,Y,15,0.8437117208372819
helloworld,1,A,X,12,0.7483850968184406
helloworld,1,A,X,14,0.32540278424421765
helloworld,0,A,X,15,0.4668874282974481
helloworld,1,A,Y,17,0.44186611183017166
helloworld,1,A,Z,8,0.848550698423763
helloworld,1,A,Z,12,0.3956929492987473
helloworld,0,A,Y,5,0.6313804478816251
helloworld,1,A,Y,15,0.9259617994086803
helloworld,1,A,Z,5,0.3646154941507289
helloworld,0,A,Z,12,0.8500882530578142
helloworld,1,A,Z,8,0.6463388646525322
helloworld,1,A,X,17,0.10036958352822456
helloworld,0,A,Y,18,0.6970256482439898
helloworld,0,A,Y,16,0.3416799690356862
helloworld,1,A,X,18,0.20926342612992266
helloworld,1,A,Y,8,0.8365620925976042
helloworld,0,A,Y,9,0.9209327869270886
helloworld,1,A,Y,11,0.6216541900698846
helloworld,1,A,Z,9,0.40638743197813865
helloworld,1,A,Z,17,0.41017616688341496
helloworld,0,A,X,18,0.8183851923755646
helloworld,0,A,X,17,0.415196530340052
helloworld,1,A,Y,14,0.6480396315215741
helloworld,1,A,Y,12,0.4196631666106334
helloworld,0,A,Y,5,0.8503041718822745
helloworld,1,A,Z,5,0.2696044778235219
helloworld,0,A,Z,19,0.18885276439620702
helloworld,1,A,Z,9,0.08432634348355705
helloworld,1,A,Z,10,0.28067662229560086
helloworld,0,A,Y,10,0.7754849156160886
helloworld,0,A,Z,17,0.6046197299247338
helloworld,0,A,Z,10,0.10930622409290613
helloworld,1,A,X,9,0.7805271693261858
helloworld,1,A,X,6,0.8949306326974587
helloworld,0,A,X,14,0.8847141469566251
helloworld,0,A,Z,17,0.8018543488235069
helloworld,0,A,Y,11,0.41665721583255866
helloworld,1,A,X,19,0.20285178777562085
helloworld,1,A,Y,7,0.7511148528209708
helloworld,1,A,Y,16,0.2447867795277735
helloworld,0,A,Y,7,0.777937475866304
helloworld,0,A,Z,18,0.8806594802558781
helloworld,1,A,X,5,0.39668735590124404
helloworld,1,A,X,15,0.533974391557391
helloworld,1,A,Y,9,0.31469079128593447
helloworld,1,A,Z,17,0.2294955708610622
helloworld,0,A,Y,8,0.3780002442487901
helloworld,1,A,X,14,0.758829400692773
helloworld,0,A,X,10,0.8380645329439687
helloworld,1,A,Y,19,0.06096772601029499
helloworld,0,A,X,11,0.30478102032803056
helloworld,1,A,Y,16,0.003411175685601342
helloworld,0,A,X,6,0.9600301785823723
helloworld,1,A,Y,14,0.9343733227046134
helloworld,1,A,Z,7,0.9530218312101231
helloworld,1,A,Z,6,0.6834912140495107
helloworld,1,A,Z,17,0.18201537428345693
helloworld,1,A,Z,13,0.17703393038373916
helloworld,0,A,X,11,0.41857879815293775
helloworld,1,A,X,11,0.34532219670176
helloworld,0,A,Y,10,0.8631033270667361
helloworld,0,A,Y,19,0.9034153646816211
helloworld,0,A,Z,19,0.8755624527848336
helloworld,1,A,X,7,0.8758248457163598
helloworld,1,A,Y,19,0.04656548874071087
helloworld,0,A,Z,19,0.22364753661973447
helloworld,1,A,Y,8,0.27604083025198256
helloworld,0,A,Z,11,0.14698143653249063
helloworld,1,A,Z,16,0.8625656319950088
helloworld,0,A,Z,10,0.7645340116128394
helloworld,0,A,Y,15,0.2402627370439937
helloworld,0,A,Y,6,0.009040874186700965
helloworld,1,A,X,15,0.13143420943035056
helloworld,0,A,Y,19,0.6603729434083737
helloworld,1,A,Z,5,0.3973498809727223
helloworld,1,A,Z,5,0.6673047725350209
helloworld,0,A,Y,19,0.9589078996807754
helloworld,0,A,X,18,0.24076283161065593
helloworld,1,A,Z,14,0.7314948746259429
helloworld,1,A,Z,16,0.5338960438531977
helloworld,1,A,X,19,0.3395959657476798
helloworld,1,A,X,7,0.22609295240268135
helloworld,1,A,X,7,0.507002003153708
helloworld,1,A,X,14,0.17159184800382665
helloworld,0,A,Y,9,0.5270927139103057
helloworld,1,A,Z,12,0.828542977964383
helloworld,0,A,Z,17,0.22915551849025628
helloworld,0,A,X,17,0.1593988695805718
helloworld,1,A,X,15,0.10818270018617704
helloworld,1,A,X,16,0.9891477013216593
helloworld,0,A,Y,16,0.05912044028184993
helloworld,1,A,Z,17,0.765757411676674
helloworld,0,A,Y,6,0.10150991262815523
helloworld,1,A,Y,5,0.11247944076146421
helloworld,1,A,Z,5,0.7766686705850949
helloworld,0,A,Y,16,0.9223827034090327
helloworld,0,A,Z,8,0.1617235750809496
helloworld,1,A,Z,12,0.7206478002264538
helloworld,1,A,X,11,0.6744373694642501
helloworld,0,A,Z,12,0.57706193071898
helloworld,0,A,Z,14,0.03944171224955628
helloworld,0,A,Z,6,0.6872307632302079
helloworld,1,A,X,15,0.681158203092693
helloworld,1,A,X,15,0.36367715517182053
helloworld,1,A,Z,5,0.3409335313133297
helloworld,1,A,Y,17,0.038026203859568564
helloworld,0,A,Z,11,0.7801222574743456
helloworld,1,A,Z,8,0.10289091605807066
helloworld,0,A,Z,17,0.1890443930260729
helloworld,1,A,X,7,0.05423912628977934
helloworld,0,A,Z,17,0.13050870798670655
helloworld,0,A,X,12,0.3149444851109351
helloworld,1,A,Z,8,0.35063680243524864
helloworld,0,A,Y,14,0.729922485685689
helloworld,0,A,Z,8,0.6028510618837143
helloworld,0,A,Y,15,0.1242202573540433
helloworld,1,A,X,18,0.14810001414481244
helloworld,1,A,Y,6,0.17173532458269947
helloworld,1,A,X,6,0.31534861325271946
helloworld,1,A,X,8,0.4448472128571388
helloworld,1,A,Z,17,0.09132814026439895
helloworld,1,A,Y,8,0.4013573430419395
helloworld,1,A,X,8,0.25245217281553267
helloworld,1,A,Y,14,0.47214231878247115
helloworld,0,A,Y,16,0.003258852945856816
helloworld,0,A,Z,13,0.08728574216786189
helloworld,0,A,X,8,0.1545304255725306
helloworld,0,A,X,14,0.2997623203881511
helloworld,1,A,Z,19,0.14233289319059195
helloworld,1,A,Z,9,0.8303156839021335
helloworld,0,A,Z,10,0.3051423570770836
helloworld,1,A,Z,16,0.13106841627796884
helloworld,0,A,Z,12,0.8427865844041219
helloworld,0,A,X,19,0.7288865402929798
helloworld,1,A,Z,14,0.3150270376560661
helloworld,1,A,Z,5,0.767329633880178
helloworld,1,A,Z,9,0.728409089639487
helloworld,1,A,Y,12,0.5274597822464253
helloworld,0,A,Z,11,0.7209892044730155
helloworld,0,A,X,11,0.9701206564685089
helloworld,0,A,Z,11,0.3895068438802898
helloworld,0,A,Y,9,0.9709361491358167
helloworld,1,A,X,12,0.19886961130007563
helloworld,0,A,Y,19,0.721681566530707
helloworld,0,A,Y,10,0.7439161476543663
helloworld,1,A,Z,17,0.9090820275229222
helloworld,0,A,Y,5,0.8965410640078556
helloworld,1,A,X,17,0.9738807678936982
helloworld,0,A,X,17,0.34821886576056527
helloworld,1,A,Y,11,0.9229713027840418
helloworld,0,A,X,5,0.981311207382679
helloworld,1,A,X,6,0.8633440398912822
helloworld,1,A,X,10,0.42080369596795264
helloworld,1,A,Y,11,0.43489561153578216
helloworld,0,A,Z,17,0.7854104160695841
helloworld,0,A,Y,11,0.4179475263352964
helloworld,0,A,Y,8,0.586834511938198
helloworld,0,A,Z,9,0.5455831491829238
helloworld,0,A,X,14,0.09355892524892584
helloworld,0,A,X,18,0.6979373829898923
helloworld,1,A,Y,10,0.5270177101908459
